posx,posy,posz,velx,vely,velz,angx,angy,angz,gyrx,gyry,gryz,accx,accy,accz,tposx,tposy,tposz,tvelx,tvely,tvelz,tangx,tangy,tangz,tgyrx,tgyry,tgryz,taccx,taccy,taccz
153.934,131.512,103.041,1.6905185228363615,16.788597744031986,10.317992363519753,-0.0029906413926612013,0.0252353706717756,-0.05945215111795428,3.86,6.23,-2.05,-1.04,-0.48,-99.99,152.88737005331242,153.53887407789827,157.7926074591265,-8.39653587399801,38.490893821989324,100.29498722281308,0.0,0.0,-0.05945215111795428,0.0,0.0,0.0,0.0,0.0,-99.99
153.905,132.3,103.34,-0.8470120918276874,23.015363046907265,8.732986739879859,-0.0029906413926612013,0.0252353706717756,-0.05945215111795428,3.86,6.23,-2.05,-1.04,-0.48,-99.99,152.51298585232064,153.7975880692209,157.67573710407083,-7.909110744328366,34.1959824855121,100.25998939814393,0.0,0.0,-0.05945215111795428,0.0,0.0,0.0,0.0,0.0,-99.99
153.867,133.002,103.724,-1.0547059313333957,19.484304310416558,10.658080990313369,-0.0029906413926612013,0.0252353706717756,-0.05945215111795428,3.86,6.23,-2.05,-1.04,-0.48,-99.99,152.12925142544964,154.05112536290315,157.55587632038515,-8.592003609183545,34.529345116524034,97.95256583266968,0.0,0.0,-0.05945215111795428,0.0,0.0,0.0,0.0,0.0,-99.99
153.495,133.634,104.288,-15.155218772915575,25.74757597979209,22.97726717184034,0.0009485572625754162,0.012283982626714273,-0.061039724250517485,1.33,15.41,-1.32,-1.71,0.53,-104.21,151.73619194937757,154.29947683162985,157.43302753524625,-3.7631559203012066,34.74960662089532,93.86152219199928,0.0,0.0,-0.061039724250517485,0.0,0.0,0.0,0.0,0.0,-104.21
157.158,136.918,101.672,55.134109997290444,49.429543333634676,-39.37505644360155,0.0009485572625754162,0.012283982626714273,-0.061039724250517485,1.33,15.41,-1.32,-1.71,0.53,-104.21,150.92220161371588,154.78058671872336,157.17837597180008,-79.37701987204186,-7.032681724899895,144.21272345303555,0.0,0.0,-0.061039724250517485,0.0,0.0,0.0,0.0,0.0,-104.21
153.352,134.978,104.924,-112.47709675512688,-57.33199361664394,96.10497074295199,0.005164324405888563,-2.079676131101652e-05,-0.062361271885229816,8.31,12.21,-0.75,-1.26,-0.28,-101.52,150.50132415974025,155.01332781718617,157.04657835017832,45.18951354345611,71.86035899862699,51.40328924202299,0.0,0.0,-0.062361271885229816,0.0,0.0,0.0,0.0,0.0,-101.52
157.25,138.727,101.994,113.90666549779364,109.55261389205444,-85.61994097191803,0.005164324405888563,-2.079676131101652e-05,-0.062361271885229816,8.31,12.21,-0.75,-1.26,-0.28,-101.52,150.07122846428743,155.24084845150898,156.9118030403698,-78.99182764178889,-20.45504752020011,149.5672643119969,0.0,0.0,-0.062361271885229816,0.0,0.0,0.0,0.0,0.0,-101.52
153.475,136.99,105.087,-102.53694046066943,-47.180573663624365,84.01238591916567,0.005164324405888563,-2.079676131101652e-05,-0.062361271885229816,8.31,12.21,-0.75,-1.26,-0.28,-101.52,149.63194274578174,155.46314043097357,156.77405277156996,42.50332200414701,65.59673493667688,52.84536940027954,0.0,0.0,-0.062361271885229816,0.0,0.0,0.0,0.0,0.0,-101.52
157.365,141.148,101.97,58.1412728305386,62.14689265536705,-46.58774997758056,0.011289260146046047,-0.011270867652017867,-0.062395302833293365,1.94,9.08,-0.79,-2.32,2.39,-96.7,148.72591712618822,155.89200660389798,156.4896385749356,-88.87298672657414,-27.03875446249352,149.3472786573587,0.0,0.0,-0.062395302833293365,0.0,0.0,0.0,0.0,0.0,-96.7
152.813,138.881,105.472,-188.2236189216019,-93.7396625868341,144.80648362553734,0.011289260146046047,-0.011270867652017867,-0.062395302833293365,1.94,9.08,-0.79,-2.32,2.39,-96.7,148.25923666911635,156.09856535822192,156.34298040647886,52.35441701539027,70.84980941697394,44.977249069847346,0.0,0.0,-0.062395302833293365,0.0,0.0,0.0,0.0,0.0,-96.7
151.774,139.328,106.01,-29.509500411826163,12.695617597773374,15.280184043852735,-0.03246780420158076,-0.03502152152388981,-0.06322194432610534,-82.03,49.86,0.15,1.74,-2.98,-99.03,147.78348507312322,156.2998645799716,156.19335879766965,0.6273168034243453,29.579342902989467,88.04505911129414,0.0,0.0,-0.06322194432610534,0.0,0.0,0.0,0.0,0.0,-99.03
156.396,142.737,103.087,142.491599099793,105.09603230878292,-90.11314239911218,-0.03246780420158076,-0.03502152152388981,-0.06322194432610534,-82.03,49.86,0.15,1.74,-2.98,-99.03,147.29869355210053,156.4958970223968,156.04077677834053,-94.432593453223,-21.227075199724034,145.3456721956107,0.0,0.0,-0.06322194432610534,0.0,0.0,0.0,0.0,0.0,-99.03
156.495,142.418,103.736,2.941963091736292,-9.47965885114821,19.286202490267776,-0.03246780420158076,-0.03502152152388981,-0.06322194432610534,-82.03,49.86,0.15,1.74,-2.98,-99.03,146.80489391304582,156.68665562835068,155.88523743827213,-27.88460251625119,35.612944120875255,90.14441527798733,0.0,0.0,-0.06322194432610534,0.0,0.0,0.0,0.0,0.0,-99.03
155.788,142.251,103.996,-10.825957798670775,-2.557192294735577,3.9812574648576073,-0.05482509318950157,-0.04933034174677422,-0.06287027593529443,-7.51,3.44,0.01,0.62,-2.11,-96.58,145.79040046180316,157.0523240517926,155.5652994544046,-24.207696863505785,37.00062149314226,92.37675717262016,0.0,0.0,-0.06287027593529443,0.0,0.0,0.0,0.0,0.0,-96.58
153.539,140.626,106.569,-61.15567641060567,-44.18762746430999,69.96600951733535,-0.05482509318950157,-0.04933034174677422,-0.06287027593529443,-7.51,3.44,0.01,0.62,-2.11,-96.58,145.00612930120488,157.31268185653772,155.317606860141,5.246506021387745,60.98626350999082,53.23688053192252,0.0,0.0,-0.06287027593529443,0.0,0.0,0.0,0.0,0.0,-96.58
151.803,140.927,106.988,-71.5109573241057,12.399077277969507,17.25984511451627,-0.05482509318950157,-0.04933034174677422,-0.06287027593529443,-7.51,3.44,0.01,0.62,-2.11,-96.58,144.74027095723412,157.39681719467623,155.2335707608689,8.209175916617284,29.02787177364325,87.01577720222141,0.0,0.0,-0.06287027593529443,0.0,0.0,0.0,0.0,0.0,-96.58
151.185,141.552,106.916,-17.507082152974363,17.705382436260624,-2.039660056657301,-0.013395883198636476,-0.019431249685026807,-0.06160465308690446,39.84,-31.58,-2.06,1.37,1.54,-98.68,144.20192844345829,157.56110741459545,155.06329325755405,-12.491957957459302,24.46720383139546,92.89453223508323,0.0,0.0,-0.06160465308690446,0.0,0.0,0.0,0.0,0.0,-98.68
150.467,142.082,107.042,-17.604943114946774,12.99529227147904,3.089446841898901,-0.013395883198636476,-0.019431249685026807,-0.06160465308690446,39.84,-31.58,-2.06,1.37,1.54,-98.68,143.37791660524405,157.79758060363145,154.80237023376324,-15.484781026935332,26.399635818657487,87.80648030131374,0.0,0.0,-0.06160465308690446,0.0,0.0,0.0,0.0,0.0,-98.68
149.933,142.246,107.129,-8.774956864678666,2.6949305726730044,1.4296278037959624,-0.004386027629606881,0.0021044271419056937,-0.06246712474050313,0.53,-13.82,-0.97,1.68,0.82,-100.26,142.53421542775322,158.02208226944663,154.53484967702872,-19.14713542396579,31.828646235342877,87.59765701595836,0.0,0.0,-0.06246712474050313,0.0,0.0,0.0,0.0,0.0,-100.26
149.484,142.322,107.474,-17.15770568229523,2.9041996255108486,13.183537773701664,-0.004386027629606881,0.0021044271419056937,-0.06246712474050313,0.53,-13.82,-0.97,1.68,0.82,-100.26,141.9608708402725,158.16509018046716,154.35284334996186,-16.610501965277173,32.05757541902372,83.97743805992238,0.0,0.0,-0.06246712474050313,0.0,0.0,0.0,0.0,0.0,-100.26
149.561,142.957,107.062,2.1069337273572533,17.37536255677751,-11.273463580145737,-0.004386027629606881,0.0021044271419056937,-0.06246712474050313,0.53,-13.82,-0.97,1.68,0.82,-100.26,141.08463229711253,158.36959937708082,154.0743541395343,-25.922015432301198,22.617807518555004,95.73364920201197,0.0,0.0,-0.06246712474050313,0.0,0.0,0.0,0.0,0.0,-100.26
148.698,142.617,107.47,-25.46774479135925,-10.033642212123102,12.040370654547639,0.011972626799644878,0.00689018752432117,-0.06313186726756673,24.03,4.48,0.33,1.46,0.16,-99.56,140.4897147197922,158.4992632370791,153.885047002111,-11.417450776732254,38.088501062709895,82.22199450148611,0.0,0.0,-0.06313186726756673,0.0,0.0,0.0,0.0,0.0,-99.56
148.036,143.738,106.924,-6.556143165567435,11.101867807554513,-5.407332580664253,0.025108168638588956,0.004661786456323219,-0.06248616078825643,2.55,8.79,0.8,-2.32,-0.19,-101.55,138.65375262285536,158.8561613633329,153.29965921491302,-40.476607527720404,19.13252775424029,88.88020498179742,0.0,0.0,-0.06248616078825643,0.0,0.0,0.0,0.0,0.0,-101.55
145.854,141.967,108.479,-86.29281025073115,-70.03875662421841,61.496480265759416,0.025108168638588956,0.004661786456323219,-0.06248616078825643,2.55,8.79,0.8,-2.32,-0.19,-101.55,138.02482931008242,158.96441531160445,153.0987209987495,7.950975756167239,61.50374323481802,61.115579915096546,0.0,0.0,-0.06248616078825643,0.0,0.0,0.0,0.0,0.0,-101.55
145.15,142.614,108.246,-18.745839435494815,17.228065503927343,-6.204233790440797,0.025108168638588956,0.004661786456323219,-0.06248616078825643,2.55,8.79,0.8,-2.32,-0.19,-101.55,137.38750633418385,159.06730655701293,152.89488503837575,-14.214332223478094,24.086849532872534,87.94927526961004,0.0,0.0,-0.06248616078825643,0.0,0.0,0.0,0.0,0.0,-101.55
144.962,142.806,108.065,-5.932470810981905,6.058693594193981,-5.711580940359652,0.019399390356509682,-0.0019239419513725157,-0.06166457767556812,-2.63,3.26,0.95,-0.13,0.81,-103.16,136.74182550969127,159.16483139548464,152.68815546146294,-22.976754368393646,30.64618211222546,87.07544105077523,0.0,0.0,-0.06166457767556812,0.0,0.0,0.0,0.0,0.0,-103.16
145.282,143.551,107.504,5.072682022098213,11.809837832696228,-8.893045669990217,0.019399390356509682,-0.0019239419513725157,-0.06166457767556812,-2.63,3.26,0.95,-0.13,0.81,-103.16,135.42556031204958,159.3437680013994,152.26603226159853,-43.862599753008425,22.462874371464792,89.81673523476675,0.0,0.0,-0.06166457767556812,0.0,0.0,0.0,0.0,0.0,-103.16
145.855,143.881,107.073,14.77984988005827,8.511955428306443,-11.117129665454657,0.021475163365540693,0.014808456628177006,-0.06120249524761322,11.88,-45.24,0.26,-0.09,-2.4,-96.86,134.41674109581777,159.46385893182617,151.9418756789872,-46.14627569567404,27.39376746278043,89.54564759164525,0.0,0.0,-0.06120249524761322,0.0,0.0,0.0,0.0,0.0,-96.86
145.185,144.054,107.427,-20.0065693212693,5.165875362059238,10.570635133924974,0.021475163365540693,0.014808456628177006,-0.06120249524761322,11.88,-45.24,0.26,-0.09,-2.4,-96.86,133.73398204463746,159.53719428396226,151.72217747667295,-22.63538096021546,28.85209107860748,78.21307481956505,0.0,0.0,-0.06120249524761322,0.0,0.0,0.0,0.0,0.0,-96.86
145.017,144.501,106.931,-7.063869150233628,18.79493756044245,-20.855232729260788,0.021475163365540693,0.014808456628177006,-0.06120249524761322,11.88,-45.24,0.26,-0.09,-2.4,-96.86,133.3895553951674,159.57184337139861,151.6112518942205,-25.43619116752255,23.353589319486478,93.3494099758853,0.0,0.0,-0.06120249524761322,0.0,0.0,0.0,0.0,0.0,-96.86
143.865,144.69,107.298,-31.661398928129362,5.194448261646089,10.086574137694226,0.03814980697000485,0.0610282425056398,-0.06212814536348586,8.68,-20.04,-0.72,2.37,-0.68,-96.09,132.69463609562658,159.63710280980277,151.3872505745246,-15.037702745684545,27.44021308327586,77.5499113306296,0.0,0.0,-0.06212814536348586,0.0,0.0,0.0,0.0,0.0,-96.09
143.419,145.221,107.16,-7.011035306693462,8.347219165592572,-2.1693337944478452,0.028075525705275585,0.0463517505314342,-0.06147610567471633,-21.29,35.36,-0.88,-2.04,-1.71,-100.78,131.28069376492235,159.7514587725858,150.93066326815122,-38.31021518131571,22.23003863601364,81.01169040997601,0.0,0.0,-0.06147610567471633,0.0,0.0,0.0,0.0,0.0,-100.78
143.021,144.806,107.549,-10.508250825083158,-10.957095709570748,10.270627062706534,0.028075525705275585,0.0463517505314342,-0.06147610567471633,-21.29,35.36,-0.88,-2.04,-1.71,-100.78,130.19932914692413,159.8230751854513,150.58072943605023,-35.380944142001596,36.732713556466834,73.25818221314348,0.0,0.0,-0.06147610567471633,0.0,0.0,0.0,0.0,0.0,-100.78
142.51,145.163,107.506,-21.555724289209298,15.059478613009334,-1.8138867797184832,0.028075525705275585,0.0463517505314342,-0.06147610567471633,-21.29,35.36,-0.88,-2.04,-1.71,-100.78,129.8349232250387,159.84425078407486,150.4626606551068,-22.644239307205737,23.73788551614007,83.06902316985772,0.0,0.0,-0.06147610567471633,0.0,0.0,0.0,0.0,0.0,-100.78
142.095,145.548,107.445,-11.640300684393358,10.798833165039573,-1.7109839560194953,0.009793931305383955,0.023568723027630207,-0.06081341191882753,-8.58,16.52,-0.38,1.24,-2.32,-103.48,129.10022062174377,159.8825560111423,150.22439041878403,-30.265306630806126,22.895308187850635,81.18855167597538,0.0,0.0,-0.06081341191882753,0.0,0.0,0.0,0.0,0.0,-103.48
141.802,145.09,107.989,-9.090344998759196,-14.209481260858725,16.877637130802036,0.009793931305383955,0.023568723027630207,-0.06081341191882753,-8.58,16.52,-0.38,1.24,-2.32,-103.48,128.35770389569774,159.91546548238063,149.98328064334703,-33.09357125512283,36.4215544140409,70.53214342940505,0.0,0.0,-0.06081341191882753,0.0,0.0,0.0,0.0,0.0,-103.48
141.61,145.89,107.784,-2.7958179223574984,11.649241343157279,-2.9851180941840916,0.010449124286274642,0.014653165492255175,-0.060842896947560565,0.4,11.74,0.75,0.94,-0.85,-100.95,126.84942344986207,159.9650926127096,149.49256206239085,-48.67493672580568,16.33158847584591,77.46300292794326,0.0,0.0,-0.060842896947560565,0.0,0.0,0.0,0.0,0.0,-100.95
144.281,146.659,106.217,72.66445399640874,20.92061592034402,-42.63017574405591,0.010449124286274642,0.014653165492255175,-0.060842896947560565,0.4,11.74,0.75,0.94,-0.85,-100.95,126.08375868781133,159.98180848522892,149.24296319390612,-87.2165644026509,14.828442718838325,104.09190483278523,0.0,0.0,-0.060842896947560565,0.0,0.0,0.0,0.0,0.0,-100.95
140.851,146.737,107.944,-149.14988911597194,3.39174674957616,75.09675175022846,0.010449124286274642,0.014653165492255175,-0.060842896947560565,0.4,11.74,0.75,0.94,-0.85,-100.95,125.69806706737853,159.98814170316632,149.1171060670667,15.96487714557011,24.89723600726689,52.906430988859114,0.0,0.0,-0.060842896947560565,0.0,0.0,0.0,0.0,0.0,-100.95
141.548,147.579,107.161,19.451343733430157,23.497893003656213,-21.851366059219192,0.01091489379432564,0.010656956036578298,-0.06063921693602516,-3.62,-7.04,-0.77,-1.03,-0.74,-104.24,124.52963125710002,159.99904183615087,148.7353115726639,-61.337539890261645,11.876783993623668,87.50373326637953,0.0,0.0,-0.06063921693602516,0.0,0.0,0.0,0.0,0.0,-104.24
140.696,147.803,107.511,-12.942427464681815,3.402703934376265,5.316724897463076,0.01091489379432564,0.010656956036578298,-0.06063921693602516,-3.62,-7.04,-0.77,-1.03,-0.74,-104.24,122.94544732730606,159.9946755842455,148.21642246703763,-45.773842185389555,20.470190366540837,66.74929145099978,0.0,0.0,-0.06063921693602516,0.0,0.0,0.0,0.0,0.0,-104.24
140.02,148.002,107.513,-20.590295757058502,6.061344461028061,0.06091803478448874,-0.008346389414504194,0.018424121176177595,-0.06135477172720587,-28.11,-2.01,-1.14,-0.46,-2.64,-99.48,122.14221379014609,159.98439268221466,147.95277695640902,-36.948964028713405,20.34624612667797,75.27728017513243,0.0,0.0,-0.06135477172720587,0.0,0.0,0.0,0.0,0.0,-99.48
140.495,148.555,107.46,13.984984542911652,16.28146621522147,-1.560429854262078,-0.008346389414504194,0.018424121176177595,-0.06135477172720587,-28.11,-2.01,-1.14,-0.46,-2.64,-99.48,121.33162264256715,159.96871035824554,147.68633790676117,-56.84408683425229,13.840637442624548,75.64203655253421,0.0,0.0,-0.06135477172720587,0.0,0.0,0.0,0.0,0.0,-99.48
140.291,149.131,107.449,-5.609481122996336,15.838534935518284,-0.30247202133790746,-0.008346389414504194,0.018424121176177595,-0.06135477172720587,-28.11,-2.01,-1.14,-0.46,-2.64,-99.48,120.51372706716377,159.94762917690016,147.41711071347567,-47.971888579409644,12.244375466543719,74.46408909912971,0.0,0.0,-0.06135477172720587,0.0,0.0,0.0,0.0,0.0,-99.48
140.341,149.639,107.239,2.20945647370797,22.448077772868306,-9.27971718957109,-0.008346389414504194,0.018424121176177595,-0.06135477172720587,10.1,8.76,1.24,0.47,-3.85,-96.69,119.6885807257712,159.9211498970987,147.14510082839405,-53.605936898377145,12.13582460129133,77.285809347428,0.0,0.0,-0.06135477172720587,0.0,0.0,0.0,0.0,0.0,-96.69
139.51,149.895,107.32,-12.109995482432742,3.7306363941067637,1.1803966715726797,0.005258315921432213,0.01621212074727276,-0.06100369716108731,10.1,8.76,1.24,0.47,-3.85,-96.69,118.0167527674087,159.8520010494292,146.59275507184373,-54.73918395131615,14.638489341838543,67.47441359255903,0.0,0.0,-0.06100369716108731,0.0,0.0,0.0,0.0,0.0,-96.69
139.066,150.571,107.0,-14.61439715611693,22.250748823277302,-10.532898851255496,0.005258315921432213,0.01621212074727276,-0.06100369716108731,10.1,8.76,1.24,0.47,-3.85,-96.69,117.17018083847125,159.80933397091215,146.31243038535771,-48.95438449065828,7.327128405232379,77.64749325801084,0.0,0.0,-0.06100369716108731,0.0,0.0,0.0,0.0,0.0,-96.69
138.328,150.859,106.831,-20.307082714214946,7.924715205547601,-4.650266908810658,0.000126127384140531,0.007345359096406861,-0.06129215560377094,-22.38,6.65,-1.3,0.88,-2.29,-100.13,116.31657751241329,159.76127377255153,146.02934537681443,-44.87643796653943,12.407553618791578,75.11748181040701,0.0,0.0,-0.06129215560377094,0.0,0.0,0.0,0.0,0.0,-100.13
138.209,152.004,106.14,-3.4619188921859476,33.31005992901559,-20.102402978995823,0.000126127384140531,0.007345359096406861,-0.06129215560377094,-22.38,6.65,-1.3,0.88,-2.29,-100.13,115.45599879384282,159.70782218450933,145.74350577867568,-55.719563142625056,-2.877282338994547,83.70027735412312,0.0,0.0,-0.06129215560377094,0.0,0.0,0.0,0.0,0.0,-100.13
137.319,151.864,106.445,-28.016495104983626,-4.407089117637371,9.601158434853547,0.000126127384140531,0.007345359096406861,-0.06129215560377094,-22.38,6.65,-1.3,0.88,-2.29,-100.13,114.58850114502104,159.6489811310369,145.45491737918348,-44.21424248808525,16.475947214745574,67.55561207081678,0.0,0.0,-0.06129215560377094,0.0,0.0,0.0,0.0,0.0,-100.13
137.572,152.009,106.313,3.7753868652353173,2.163759270589017,-1.9697670601225252,-0.02933890242149425,0.004823612519035982,-0.06169130961881976,-24.53,1.79,-0.69,-0.79,-3.21,-102.24,112.83297717167508,159.51513929483158,144.8695176073046,-78.61634434370643,10.529405474790613,68.76977793213362,0.0,0.0,-0.06169130961881976,0.0,0.0,0.0,0.0,0.0,-102.24
137.23,152.563,106.064,-9.031133644934194,14.629380231851965,-6.575299057276649,-0.02933890242149425,0.004823612519035982,-0.06169130961881976,-24.53,1.79,-0.69,-0.79,-3.21,-102.24,111.49859857847422,159.40062773598012,144.42329604256582,-65.31922568420333,3.3740769797491126,72.2258967723475,0.0,0.0,-0.06169130961881976,0.0,0.0,0.0,0.0,0.0,-102.24
136.564,153.043,105.967,-28.329575907099276,20.417712365477826,-4.126079373856574,-0.0347590092574214,0.0033871051843980095,-0.061546728788916226,12.12,0.49,0.46,0.1,0.55,-103.56,111.05046630201139,159.35976753692873,144.27319347823925,-46.738510195000146,4.567961386609108,74.28360075245024,0.0,0.0,-0.061546728788916226,0.0,0.0,0.0,0.0,0.0,-103.56
137.238,154.195,105.006,19.329490378273157,33.03794201152849,-27.56029711204791,-0.0347590092574214,0.0033871051843980095,-0.061546728788916226,12.12,0.49,0.46,0.1,0.55,-103.56,110.14923669272865,159.2740148079666,143.97094983965565,-76.722420221493,-8.611421910817041,86.25264710697097,0.0,0.0,-0.061546728788916226,0.0,0.0,0.0,0.0,0.0,-103.56
136.462,153.826,105.384,-23.824874888704993,-11.329096435479407,11.605415860735013,-0.0347590092574214,0.0033871051843980095,-0.061546728788916226,12.12,0.49,0.46,0.1,0.55,-103.56,109.241436327952,159.18288823059302,143.66599329391582,-55.329310268863615,14.667602271358538,64.78835866997758,0.0,0.0,-0.061546728788916226,0.0,0.0,0.0,0.0,0.0,-103.56
135.552,153.925,105.098,-13.94016452457906,1.5165673493775633,-4.381194564867743,-0.017089367956929027,0.0005823261814419479,-0.06205291255966086,17.77,0.88,-0.75,-0.06,-1.3,-100.81,107.40636200093998,158.98452684613886,143.04796623721725,-69.04156538333802,5.456251851619488,69.40152797446736,0.0,0.0,-0.06205291255966086,0.0,0.0,0.0,0.0,0.0,-100.81
133.925,153.82,105.346,-45.5487122060465,-2.939529675252469,6.942889137738092,-0.017089367956929027,0.0005823261814419479,-0.06205291255966086,17.77,0.88,-0.75,-0.06,-1.3,-100.81,106.4792084372729,158.87729918004675,142.7349082412853,-43.29605491795156,9.87889140151019,64.86639021393977,0.0,0.0,-0.06205291255966086,0.0,0.0,0.0,0.0,0.0,-100.81
133.394,154.439,104.952,-20.47821056691114,23.871962977246422,-15.19475510991151,-0.007419766574974894,0.00477081781563173,-0.0619728689334057,7.42,-3.05,0.17,0.45,-1.93,-102.68,105.54572490734968,158.76471194726287,142.41916236799725,-60.619872130442886,-2.495413075122972,74.60945014195391,0.0,0.0,-0.0619728689334057,0.0,0.0,0.0,0.0,0.0,-102.68
132.487,154.763,104.644,-27.98346291497009,9.996297667530921,-9.502653338269551,-0.007419766574974894,0.00477081781563173,-0.0619728689334057,7.42,-3.05,0.17,0.45,-1.93,-102.68,104.60597265668943,158.6467692009155,142.10073501119624,-55.13809735279227,0.9830464385834361,73.25879026992935,0.0,0.0,-0.0619728689334057,0.0,0.0,0.0,0.0,0.0,-102.68
131.521,154.851,104.358,-15.182472574105054,1.3830823877030436,-4.4950177600352275,-0.009755579172480544,0.008587789749253581,-0.060976077757463026,-13.79,-0.27,0.27,-0.83,-0.35,-96.1,102.70790902763385,158.3948343438797,141.4558616937972,-70.45461274167128,1.8468924584674138,67.32870915885705,0.0,0.0,-0.060976077757463026,0.0,0.0,0.0,0.0,0.0,-96.1
130.763,155.012,104.118,-19.540615091128906,4.150447268696382,-6.187002139671808,-0.009755579172480544,0.008587789749253581,-0.060976077757463026,-13.79,-0.27,0.27,-0.83,-0.35,-96.1,101.74972218051236,158.26085130281893,141.12942879186176,-59.86882723301828,1.9430029376137066,71.24590690301747,0.0,0.0,-0.060976077757463026,0.0,0.0,0.0,0.0,0.0,-96.1
129.991,155.175,103.999,-21.939920993548505,4.632392645011251,-3.381930826725773,-0.009755579172480544,0.008587789749253581,-0.060976077757463026,-13.79,-0.27,0.27,-0.83,-0.35,-96.1,100.30117478923022,158.04987072363684,140.63480270727237,-68.34026828234114,0.025037930596649716,66.17178203741308,0.0,0.0,-0.060976077757463026,0.0,0.0,0.0,0.0,0.0,-96.1
129.253,155.448,103.636,-23.050254552269983,8.526720179904306,-11.337726832620158,-0.013861851692682366,0.009532733693399038,-0.05970844380760078,7.73,-1.67,0.48,0.28,-1.51,-103.13,99.32805751332826,157.90255371008516,140.3017439010224,-53.9151192250084,-0.23328806972239402,75.14391564404153,0.0,0.0,-0.05970844380760078,0.0,0.0,0.0,0.0,0.0,-103.13
132.87,158.129,100.59,150.42628405073899,111.49927219796145,-126.67914327302941,-0.013861851692682366,0.009532733693399038,-0.05970844380760078,7.73,-1.67,0.48,0.28,-1.51,-103.13,98.8392970767619,157.82689818587215,140.1342245970838,-135.59601280463187,-43.05681845230454,118.18099587662921,0.0,0.0,-0.05970844380760078,0.0,0.0,0.0,0.0,0.0,-103.13
127.742,156.194,102.711,-74.02061260428995,-27.930944888709288,30.615779901267285,-0.003991925262028036,0.009758665841336691,-0.0593022933434838,3.42,4.04,-1.06,0.27,-0.97,-97.79,96.86976401126171,157.5109786667258,139.45756786965165,-13.13257852042986,26.867485399587412,30.058422113035135,0.0,0.0,-0.0593022933434838,0.0,0.0,0.0,0.0,0.0,-97.79
127.196,156.866,102.074,-16.124269092197935,19.84525426732105,-18.81164727423071,-0.003991925262028036,0.009758665841336691,-0.0593022933434838,3.42,4.04,-1.06,0.27,-0.97,-97.79,95.37762479292653,157.26009680425767,138.94319086235166,-76.55610368089165,-13.070798200677382,74.10295898070927,0.0,0.0,-0.0593022933434838,0.0,0.0,0.0,0.0,0.0,-97.79
126.022,157.091,101.611,-34.23539017846706,6.5612970955323195,-13.501691356584447,-0.003991925262028036,0.009758665841336691,-0.0593022933434838,3.42,4.04,-1.06,0.27,-0.97,-97.79,94.37584969384531,157.08621427547374,138.59700753765165,-59.44308108628154,-5.992617951830429,74.24482490329702,0.0,0.0,-0.0593022933434838,0.0,0.0,0.0,0.0,0.0,-97.79
124.813,157.705,100.765,-36.76448228675698,18.671126653489566,-25.726014900410632,-0.017143269989071234,0.0037203333347726464,-0.05941889261861541,-48.48,18.64,-0.51,3.49,-2.02,-101.6,93.36853872553334,156.9070366588612,138.24822012794343,-58.60580862263415,-13.461672397820392,80.92530030514583,0.0,0.0,-0.05941889261861541,0.0,0.0,0.0,0.0,0.0,-101.6
124.391,158.595,99.661,-11.932364417802326,25.165413108635025,-31.21642255273424,-0.017143269989071234,0.0037203333347726464,-0.05941889261861541,-48.48,18.64,-0.51,3.49,-2.02,-101.6,92.35575797730151,156.72257040479482,137.89683569616008,-71.6507855879666,-19.786955817597413,86.23147148772358,0.0,0.0,-0.05941889261861541,0.0,0.0,0.0,0.0,0.0,-101.6
122.143,158.29,100.041,-33.98131632252025,-4.610454394292209,5.744172687970424,-0.09546918210439541,-0.03485189313474799,-0.060537610643430294,-55.28,34.62,2.21,-2.26,-0.33,-103.11,90.31405328831586,156.33779873751303,137.1863042809045,-59.29030588968554,-5.022889483701301,56.44682516173907,0.0,0.0,-0.060537610643430294,0.0,0.0,0.0,0.0,0.0,-103.11
121.193,157.698,100.461,-41.67397789085817,-25.969468327776124,18.424284962274157,-0.09546918210439541,-0.03485189313474799,-0.060537610643430294,-55.28,34.62,2.21,-2.26,-0.33,-103.11,89.28526330307427,156.137507176036,136.82717168566916,-63.72101370459819,2.817060642874852,59.59070757538146,0.0,0.0,-0.060537610643430294,0.0,0.0,0.0,0.0,0.0,-103.11
126.905,161.092,97.731,153.6475145255004,91.29545943619554,-73.43447385409952,-0.09546918210439541,-0.03485189313474799,-0.060537610643430294,-55.28,34.62,2.21,-2.26,-0.33,-103.11,88.25127144014897,155.93195468008346,136.4654708445411,-176.95118592118763,-64.1069762663245,111.4440502383798,0.0,0.0,-0.060537610643430294,0.0,0.0,0.0,0.0,0.0,-103.11
123.684,159.037,99.045,-73.44156140270883,-46.85576177664296,29.960326508276875,-0.08969490427896626,-0.05047167666229509,-0.06252897068654054,40.43,2.11,-0.86,-0.44,-1.68,-101.98,86.69067861697016,155.6137779229454,135.91812015817425,-47.60080225842056,19.34283337190191,44.351055214518595,0.0,0.0,-0.06252897068654054,0.0,0.0,0.0,0.0,0.0,-101.98
117.271,156.674,100.662,-106.73390586512211,-39.32827375008321,26.91232274815266,-0.045772652953709574,-0.03520390117394192,-0.06191251450542647,42.09,-25.55,-0.52,-0.49,-1.32,-97.53,84.59231759813198,155.171199626676,135.17939917817918,0.6693672097659942,25.860836824244352,32.31828768930514,0.0,0.0,-0.06191251450542647,0.0,0.0,0.0,0.0,0.0,-97.53
